farm_id,theta_deg,risk_score,country,group,evidence
156,100.0,85.48,United States of America,Americas,coarse-flyway
156,110.0,100.77,United States of America,Americas,coarse-flyway
156,120.0,112.12,United States of America,Americas,coarse-flyway
156,130.0,118.15,United States of America,Americas,coarse-flyway
156,140.0,118.15,United States of America,Americas,coarse-flyway
156,150.0,112.12,United States of America,Americas,coarse-flyway
156,160.0,100.77,United States of America,Americas,coarse-flyway
156,170.0,85.48,United States of America,Americas,coarse-flyway
156,0.0,68.1,United States of America,Americas,coarse-flyway
157,0.0,51.0,Denmark,Europe (no direction data),radar
157,10.0,37.73,Denmark,Europe (no direction data),radar
157,20.0,25.18,Denmark,Europe (no direction data),radar
157,30.0,14.87,Denmark,Europe (no direction data),radar
157,40.0,8.05,Denmark,Europe (no direction data),radar
157,50.0,5.54,Denmark,Europe (no direction data),radar
157,60.0,7.64,Denmark,Europe (no direction data),radar
157,70.0,14.1,Denmark,Europe (no direction data),radar
157,80.0,24.14,Denmark,Europe (no direction data),radar
157,90.0,36.54,Denmark,Europe (no direction data),radar
157,100.0,49.82,Denmark,Europe (no direction data),radar
157,110.0,62.37,Denmark,Europe (no direction data),radar
157,120.0,72.67,Denmark,Europe (no direction data),radar
157,130.0,79.49,Denmark,Europe (no direction data),radar
157,140.0,82.0,Denmark,Europe (no direction data),radar
157,150.0,79.9,Denmark,Europe (no direction data),radar
157,160.0,73.45,Denmark,Europe (no direction data),radar
157,170.0,63.41,Denmark,Europe (no direction data),radar
157,0.0,51.0,Denmark,Europe (no direction data),radar
158,0.0,58.68,Ireland,Europe (no direction data),radar
158,10.0,45.65,Ireland,Europe (no direction data),radar
158,20.0,32.4,Ireland,Europe (no direction data),radar
158,30.0,20.52,Ireland,Europe (no direction data),radar
158,40.0,11.44,Ireland,Europe (no direction data),radar
158,50.0,6.27,Ireland,Europe (no direction data),radar
158,60.0,5.61,Ireland,Europe (no direction data),radar
158,70.0,9.56,Ireland,Europe (no direction data),radar
158,80.0,17.64,Ireland,Europe (no direction data),radar
158,90.0,28.87,Ireland,Europe (no direction data),radar
158,100.0,41.89,Ireland,Europe (no direction data),radar
158,110.0,55.15,Ireland,Europe (no direction data),radar
158,120.0,67.03,Ireland,Europe (no direction data),radar
158,130.0,76.1,Ireland,Europe (no direction data),radar
158,140.0,81.28,Ireland,Europe (no direction data),radar
158,150.0,81.93,Ireland,Europe (no direction data),radar
158,160.0,77.98,Ireland,Europe (no direction data),radar
158,170.0,69.91,Ireland,Europe (no direction data),radar
158,0.0,58.68,Ireland,Europe (no direction data),radar
159,0.0,93.51,Vietnam,East Asia,coarse-flyway
159,10.0,76.92,Vietnam,East Asia,coarse-flyway
159,20.0,59.27,Vietnam,East Asia,coarse-flyway
159,30.0,42.68,Vietnam,East Asia,coarse-flyway
159,40.0,29.16,Vietnam,East Asia,coarse-flyway
159,50.0,20.33,Vietnam,East Asia,coarse-flyway
159,60.0,17.27,Vietnam,East Asia,coarse-flyway
159,70.0,20.33,Vietnam,East Asia,coarse-flyway
159,80.0,29.16,Vietnam,East Asia,coarse-flyway
159,90.0,42.68,Vietnam,East Asia,coarse-flyway
159,100.0,59.27,Vietnam,East Asia,coarse-flyway
159,110.0,76.92,Vietnam,East Asia,coarse-flyway
159,120.0,93.51,Vietnam,East Asia,coarse-flyway
159,130.0,107.03,Vietnam,East Asia,coarse-flyway
159,140.0,115.86,Vietnam,East Asia,coarse-flyway
159,150.0,118.93,Vietnam,East Asia,coarse-flyway
159,160.0,115.86,Vietnam,East Asia,coarse-flyway
159,170.0,107.03,Vietnam,East Asia,coarse-flyway
159,0.0,93.51,Vietnam,East Asia,coarse-flyway
160,0.0,68.1,United States of America,Americas,coarse-flyway
160,10.0,50.71,United States of America,Americas,coarse-flyway
160,20.0,35.43,United States of America,Americas,coarse-flyway
160,30.0,24.08,United States of America,Americas,coarse-flyway
160,40.0,18.04,United States of America,Americas,coarse-flyway
160,50.0,18.04,United States of America,Americas,coarse-flyway
160,60.0,24.08,United States of America,Americas,coarse-flyway
160,70.0,35.43,United States of America,Americas,coarse-flyway
160,80.0,50.71,United States of America,Americas,coarse-flyway
160,90.0,68.1,United States of America,Americas,coarse-flyway
160,100.0,85.48,United States of America,Americas,coarse-flyway
160,110.0,100.77,United States of America,Americas,coarse-flyway
160,120.0,112.12,United States of America,Americas,coarse-flyway
160,130.0,118.15,United States of America,Americas,coarse-flyway
160,140.0,118.15,United States of America,Americas,coarse-flyway
160,150.0,112.12,United States of America,Americas,coarse-flyway
160,160.0,100.77,United States of America,Americas,coarse-flyway
160,170.0,85.48,United States of America,Americas,coarse-flyway
160,0.0,68.1,United States of America,Americas,coarse-flyway
161,0.0,43.64,United Kingdom,Europe (no direction data),radar
161,10.0,30.52,United Kingdom,Europe (no direction data),radar
161,20.0,19.0,United Kingdom,Europe (no direction data),radar
161,30.0,10.47,United Kingdom,Europe (no direction data),radar
161,40.0,5.95,United Kingdom,Europe (no direction data),radar
161,50.0,6.0,United Kingdom,Europe (no direction data),radar
161,60.0,10.6,United Kingdom,Europe (no direction data),radar
161,70.0,19.21,United Kingdom,Europe (no direction data),radar
161,80.0,30.77,United Kingdom,Europe (no direction data),radar
161,90.0,43.91,United Kingdom,Europe (no direction data),radar
161,100.0,57.03,United Kingdom,Europe (no direction data),radar
161,110.0,68.55,United Kingdom,Europe (no direction data),radar
161,120.0,77.08,United Kingdom,Europe (no direction data),radar
161,130.0,81.59,United Kingdom,Europe (no direction data),radar
161,140.0,81.55,United Kingdom,Europe (no direction data),radar
161,150.0,76.94,United Kingdom,Europe (no direction data),radar
161,160.0,68.34,United Kingdom,Europe (no direction data),radar
161,170.0,56.77,United Kingdom,Europe (no direction data),radar
161,0.0,43.64,United Kingdom,Europe (no direction data),radar
162,0.0,43.64,United Kingdom,Europe (no direction data),radar
162,10.0,30.52,United Kingdom,Europe (no direction data),radar
162,20.0,19.0,United Kingdom,Europe (no direction data),radar
162,30.0,10.47,United Kingdom,Europe (no direction data),radar
162,40.0,5.95,United Kingdom,Europe (no direction data),radar
162,50.0,6.0,United Kingdom,Europe (no direction data),radar
162,60.0,10.6,United Kingdom,Europe (no direction data),radar
162,70.0,19.21,United Kingdom,Europe (no direction data),radar
162,80.0,30.77,United Kingdom,Europe (no direction data),radar
162,90.0,43.91,United Kingdom,Europe (no direction data),radar
162,100.0,57.03,United Kingdom,Europe (no direction data),radar
162,110.0,68.55,United Kingdom,Europe (no direction data),radar
162,120.0,77.08,United Kingdom,Europe (no direction data),radar
162,130.0,81.59,United Kingdom,Europe (no direction data),radar
162,140.0,81.55,United Kingdom,Europe (no direction data),radar
162,150.0,76.94,United Kingdom,Europe (no direction data),radar
162,160.0,68.34,United Kingdom,Europe (no direction data),radar
162,170.0,56.77,United Kingdom,Europe (no direction data),radar
162,0.0,43.64,United Kingdom,Europe (no direction data),radar
163,0.0,52.25,Sweden,Europe (no direction data),radar
163,10.0,35.13,Sweden,Europe (no direction data),radar
163,20.0,21.06,Sweden,Europe (no direction data),radar
163,30.0,11.74,Sweden,Europe (no direction data),radar
163,40.0,8.28,Sweden,Europe (no direction data),radar
163,50.0,11.12,Sweden,Europe (no direction data),radar
163,60.0,19.89,Sweden,Europe (no direction data),radar
163,70.0,33.56,Sweden,Europe (no direction data),radar
163,80.0,50.46,Sweden,Europe (no direction data),radar
163,90.0,68.56,Sweden,Europe (no direction data),radar
163,100.0,85.68,Sweden,Europe (no direction data),radar
163,110.0,99.75,Sweden,Europe (no direction data),radar
163,120.0,109.08,Sweden,Europe (no direction data),radar
163,130.0,112.53,Sweden,Europe (no direction data),radar
163,140.0,109.7,Sweden,Europe (no direction data),radar
163,150.0,100.92,Sweden,Europe (no direction data),radar
163,160.0,87.26,Sweden,Europe (no direction data),radar
163,170.0,70.36,Sweden,Europe (no direction data),radar
163,0.0,52.25,Sweden,Europe (no direction data),radar
164,0.0,43.64,United Kingdom,Europe (no direction data),radar
164,10.0,30.52,United Kingdom,Europe (no direction data),radar
164,20.0,19.0,United Kingdom,Europe (no direction data),radar
164,30.0,10.47,United Kingdom,Europe (no direction data),radar
164,40.0,5.95,United Kingdom,Europe (no direction data),radar
164,50.0,6.0,United Kingdom,Europe (no direction data),radar
164,60.0,10.6,United Kingdom,Europe (no direction data),radar
164,70.0,19.21,United Kingdom,Europe (no direction data),radar
164,80.0,30.77,United Kingdom,Europe (no direction data),radar
164,90.0,43.91,United Kingdom,Europe (no direction data),radar
164,100.0,57.03,United Kingdom,Europe (no direction data),radar
164,110.0,68.55,United Kingdom,Europe (no direction data),radar
164,120.0,77.08,United Kingdom,Europe (no direction data),radar
164,130.0,81.59,United Kingdom,Europe (no direction data),radar
164,140.0,81.55,United Kingdom,Europe (no direction data),radar
164,150.0,76.94,United Kingdom,Europe (no direction data),radar
164,160.0,68.34,United Kingdom,Europe (no direction data),radar
164,170.0,56.77,United Kingdom,Europe (no direction data),radar
164,0.0,43.64,United Kingdom,Europe (no direction data),radar
165,0.0,93.51,China,East Asia,coarse-flyway
165,10.0,76.92,China,East Asia,coarse-flyway
165,20.0,59.27,China,East Asia,coarse-flyway
165,30.0,42.68,China,East Asia,coarse-flyway
165,40.0,29.16,China,East Asia,coarse-flyway
165,50.0,20.33,China,East Asia,coarse-flyway
165,60.0,17.27,China,East Asia,coarse-flyway
165,70.0,20.33,China,East Asia,coarse-flyway
165,80.0,29.16,China,East Asia,coarse-flyway
165,90.0,42.68,China,East Asia,coarse-flyway
165,100.0,59.27,China,East Asia,coarse-flyway
165,110.0,76.92,China,East Asia,coarse-flyway
165,120.0,93.51,China,East Asia,coarse-flyway
165,130.0,107.03,China,East Asia,coarse-flyway
165,140.0,115.86,China,East Asia,coarse-flyway
165,150.0,118.93,China,East Asia,coarse-flyway
165,160.0,115.86,China,East Asia,coarse-flyway
165,170.0,107.03,China,East Asia,coarse-flyway
165,0.0,93.51,China,East Asia,coarse-flyway
166,0.0,68.1,Japan,East Asia,coarse-flyway
166,10.0,50.71,Japan,East Asia,coarse-flyway
166,20.0,35.43,Japan,East Asia,coarse-flyway
166,30.0,24.08,Japan,East Asia,coarse-flyway
166,40.0,18.04,Japan,East Asia,coarse-flyway
166,50.0,18.04,Japan,East Asia,coarse-flyway
166,60.0,24.08,Japan,East Asia,coarse-flyway
166,70.0,35.43,Japan,East Asia,coarse-flyway
166,80.0,50.71,Japan,East Asia,coarse-flyway
166,90.0,68.1,Japan,East Asia,coarse-flyway
166,100.0,85.48,Japan,East Asia,coarse-flyway
166,110.0,100.77,Japan,East Asia,coarse-flyway
166,120.0,112.12,Japan,East Asia,coarse-flyway
166,130.0,118.15,Japan,East Asia,coarse-flyway
166,140.0,118.15,Japan,East Asia,coarse-flyway
166,150.0,112.12,Japan,East Asia,coarse-flyway
166,160.0,100.77,Japan,East Asia,coarse-flyway
166,170.0,85.48,Japan,East Asia,coarse-flyway
166,0.0,68.1,Japan,East Asia,coarse-flyway
167,0.0,54.54,France,Europe (no direction data),radar
167,10.0,41.22,France,Europe (no direction data),radar
167,20.0,28.21,France,Europe (no direction data),radar
167,30.0,17.07,France,Europe (no direction data),radar
167,40.0,9.16,France,Europe (no direction data),radar
167,50.0,5.42,France,Europe (no direction data),radar
167,60.0,6.31,France,Europe (no direction data),radar
167,70.0,11.72,France,Europe (no direction data),radar
167,80.0,20.99,France,Europe (no direction data),radar
167,90.0,33.01,France,Europe (no direction data),radar
167,100.0,46.33,France,Europe (no direction data),radar
167,110.0,59.34,France,Europe (no direction data),radar
167,120.0,70.47,France,Europe (no direction data),radar
167,130.0,78.39,France,Europe (no direction data),radar
167,140.0,82.12,France,Europe (no direction data),radar
167,150.0,81.24,France,Europe (no direction data),radar
167,160.0,75.83,France,Europe (no direction data),radar
167,170.0,66.56,France,Europe (no direction data),radar
167,0.0,54.54,France,Europe (no direction data),radar
168,0.0,93.51,China,East Asia,coarse-flyway
168,10.0,76.92,China,East Asia,coarse-flyway
168,20.0,59.27,China,East Asia,coarse-flyway
168,30.0,42.68,China,East Asia,coarse-flyway
168,40.0,29.16,China,East Asia,coarse-flyway
168,50.0,20.33,China,East Asia,coarse-flyway
168,60.0,17.27,China,East Asia,coarse-flyway
168,70.0,20.33,China,East Asia,coarse-flyway
168,80.0,29.16,China,East Asia,coarse-flyway
168,90.0,42.68,China,East Asia,coarse-flyway
168,100.0,59.27,China,East Asia,coarse-flyway
168,110.0,76.92,China,East Asia,coarse-flyway
168,120.0,93.51,China,East Asia,coarse-flyway
168,130.0,107.03,China,East Asia,coarse-flyway
168,140.0,115.86,China,East Asia,coarse-flyway
168,150.0,118.93,China,East Asia,coarse-flyway
168,160.0,115.86,China,East Asia,coarse-flyway
168,170.0,107.03,China,East Asia,coarse-flyway
168,0.0,93.51,China,East Asia,coarse-flyway
169,0.0,93.51,China,East Asia,coarse-flyway
169,10.0,76.92,China,East Asia,coarse-flyway
169,20.0,59.27,China,East Asia,coarse-flyway
169,30.0,42.68,China,East Asia,coarse-flyway
169,40.0,29.16,China,East Asia,coarse-flyway
169,50.0,20.33,China,East Asia,coarse-flyway
169,60.0,17.27,China,East Asia,coarse-flyway
169,70.0,20.33,China,East Asia,coarse-flyway
169,80.0,29.16,China,East Asia,coarse-flyway
169,90.0,42.68,China,East Asia,coarse-flyway
169,100.0,59.27,China,East Asia,coarse-flyway
169,110.0,76.92,China,East Asia,coarse-flyway
169,120.0,93.51,China,East Asia,coarse-flyway
169,130.0,107.03,China,East Asia,coarse-flyway
169,140.0,115.86,China,East Asia,coarse-flyway
169,150.0,118.93,China,East Asia,coarse-flyway
169,160.0,115.86,China,East Asia,coarse-flyway
169,170.0,107.03,China,East Asia,coarse-flyway
169,0.0,93.51,China,East Asia,coarse-flyway
170,0.0,58.4,Portugal,Europe (no direction data),radar
170,10.0,45.73,Portugal,Europe (no direction data),radar
170,20.0,32.83,Portugal,Europe (no direction data),radar
170,30.0,21.24,Portugal,Europe (no direction data),radar
170,40.0,12.37,Portugal,Europe (no direction data),radar
170,50.0,7.29,Portugal,Europe (no direction data),radar
170,60.0,6.61,Portugal,Europe (no direction data),radar
170,70.0,10.41,Portugal,Europe (no direction data),radar
170,80.0,18.24,Portugal,Europe (no direction data),radar
170,90.0,29.14,Portugal,Europe (no direction data),radar
170,100.0,41.81,Portugal,Europe (no direction data),radar
170,110.0,54.72,Portugal,Europe (no direction data),radar
170,120.0,66.31,Portugal,Europe (no direction data),radar
170,130.0,75.17,Portugal,Europe (no direction data),radar
170,140.0,80.26,Portugal,Europe (no direction data),radar
170,150.0,80.94,Portugal,Europe (no direction data),radar
170,160.0,77.13,Portugal,Europe (no direction data),radar
170,170.0,69.31,Portugal,Europe (no direction data),radar
170,0.0,58.4,Portugal,Europe (no direction data),radar
